"","YEAR","SAMPLE","SERIAL","CBSERIAL","HHWT","CLUSTER","STATEICP","PUMA","STRATA","GQ","HHINCOME","PERNUM","PERWT","NCHLT5","YNGCH","SEX","AGE","MARST","RACE","RACED","BPL","BPLD","SCHOOL","EDUC","EDUCD","GRADEATT","GRADEATTD","OCC","INCTOT","MYEDUC","married","white","black","asian","otherormixedrace","enrolled","bachelor","associates_or_up","postgrad"
"149",2000,200001,5361065,NA,13,2000053610651,98,101,48,1,0,1,13,1,3,2,36,6,1,100,210,21040,1,11,114,0,0,0,0,19,0,1,0,0,0,0,1,1,1
"150",2000,200001,5361072,NA,29,2000053610721,98,101,48,1,353000,2,16,0,13,2,49,1,1,100,438,43800,1,6,62,0,0,476,0,13,1,1,0,0,0,0,0,0,0
"151",2000,200001,5361080,NA,23,2000053610801,98,101,60,1,96050,2,16,1,0,2,29,1,1,100,36,3600,2,10,101,7,70,231,28050,17,1,1,0,0,0,1,1,1,0
"152",2000,200001,5361086,NA,15,2000053610861,98,101,60,1,5e+05,1,15,1,3,2,37,1,1,100,17,1700,2,10,101,7,70,492,10000,17,1,1,0,0,0,1,1,1,0
"153",2000,200001,5361096,NA,38,2000053610961,98,101,60,1,195000,2,31,1,2,2,38,1,1,100,12,1200,1,7,71,0,0,0,0,14,1,1,0,0,0,0,0,0,0
"154",2000,200001,5361100,NA,16,2000053611001,98,101,60,1,36200,1,16,0,13,2,52,5,1,100,6,600,1,11,115,0,0,0,19200,20,0,1,0,0,0,0,1,1,1
"155",2000,200001,5361140,NA,21,2000053611401,98,101,60,1,329230,2,31,0,14,2,44,1,1,100,34,3400,1,10,101,0,0,263,300,17,1,1,0,0,0,0,1,1,0
"156",2000,200001,5361147,NA,18,2000053611471,98,101,109,1,135000,1,41,0,6,2,40,6,2,200,36,3600,1,10,101,0,0,1,105000,17,0,0,1,0,0,0,1,1,0
"157",2000,200001,5361159,NA,18,2000053611591,98,101,48,1,75000,1,30,0,17,2,48,6,7,700,210,21020,1,2,21,0,0,461,18000,8,0,0,0,0,1,0,0,0,0
"158",2000,200001,5361164,NA,13,2000053611641,98,101,60,1,192700,2,13,1,3,2,42,1,1,100,410,41000,1,11,116,0,0,220,77000,24,1,1,0,0,0,0,1,1,1
"159",2000,200001,5361174,NA,11,2000053611741,98,101,60,1,134700,1,13,0,9,2,53,4,1,100,36,3600,1,11,115,0,0,210,134700,20,0,1,0,0,0,0,1,1,1
"160",2000,200001,5361175,NA,31,2000053611751,98,101,60,1,302200,2,41,0,17,2,49,1,1,100,11,1100,1,11,114,0,0,234,37200,19,1,1,0,0,0,0,1,1,1
"161",2000,200001,5361200,NA,21,2000053612001,98,101,72,1,175120,1,26,1,0,2,37,1,8,826,300,30030,1,11,114,0,0,570,65120,19,1,0,0,0,1,0,1,1,1
"162",2000,200001,5361202,NA,21,2000053612021,98,101,60,1,147500,2,18,1,0,2,35,1,1,100,36,3600,1,10,101,0,0,231,38500,17,1,1,0,0,0,0,1,1,0
"163",2000,200001,5361204,NA,26,2000053612041,98,101,60,1,54000,1,25,1,1,2,40,6,1,100,421,42100,1,8,81,0,0,313,54000,15,0,1,0,0,0,0,0,1,0
"164",2000,200001,5361208,NA,18,2000053612081,98,101,60,1,365070,2,16,0,13,2,45,1,1,100,9,900,1,10,101,0,0,42,35000,17,1,1,0,0,0,0,1,1,0
"165",2000,200001,5361235,NA,26,2000053612351,98,101,60,1,189700,2,24,1,0,2,34,1,1,100,27,2700,1,11,115,0,0,210,99000,20,1,1,0,0,0,0,1,1,1
"166",2000,200001,5361241,NA,26,2000053612411,98,101,60,1,167000,2,13,1,2,2,36,1,1,100,42,4200,1,11,114,0,0,176,60000,19,1,1,0,0,0,0,1,1,1
"167",2000,200001,5361265,NA,15,2000053612651,98,101,60,1,101500,1,20,0,12,2,53,4,1,100,55,5500,1,11,115,0,0,43,101500,20,0,1,0,0,0,0,1,1,1
"168",2000,200001,5361270,NA,18,2000053612701,98,101,60,1,180450,2,23,1,0,2,33,1,1,100,27,2700,1,11,115,0,0,102,34050,20,1,1,0,0,0,0,1,1,1
"169",2000,200001,5361271,NA,25,2000053612711,98,101,36,1,103500,2,18,0,14,2,53,1,1,100,438,43800,1,6,61,0,0,360,31500,13,1,1,0,0,0,0,0,0,0
"170",2000,200001,5361277,NA,15,2000053612771,98,101,60,1,490000,2,20,0,6,2,47,1,1,100,24,2400,1,10,101,0,0,71,0,17,1,1,0,0,0,0,1,1,0
"171",2000,200001,5361284,NA,31,2000053612841,98,101,60,1,534000,2,31,0,6,2,44,1,4,400,260,26060,1,11,114,0,0,73,154000,19,1,0,0,1,0,0,1,1,1
"172",2000,200001,5361286,NA,31,2000053612861,98,101,60,1,88000,2,47,0,13,2,54,1,1,100,42,4200,1,10,101,0,0,313,45000,17,1,1,0,0,0,0,1,1,0
"173",2000,200001,5361300,NA,21,2000053613001,98,101,60,1,441000,2,18,0,9,2,49,1,1,100,39,3900,1,11,115,0,0,210,325500,20,1,1,0,0,0,0,1,1,1
"174",2000,200001,5361301,NA,26,2000053613011,98,101,96,1,24400,2,33,0,5,2,38,1,6,640,518,51800,2,6,62,6,60,0,0,13,1,0,0,1,0,1,0,0,0
"175",2000,200001,5361305,NA,10,2000053613051,98,101,48,1,12700,2,15,0,10,2,39,1,7,700,200,20000,1,6,61,0,0,360,700,13,1,0,0,0,1,0,0,0,0
"176",2000,200001,5361323,NA,28,2000053613231,98,101,36,1,162000,2,18,2,0,2,37,1,1,100,11,1100,1,11,115,0,0,210,95000,20,1,1,0,0,0,0,1,1,1
"177",2000,200001,5361343,NA,21,2000053613431,98,101,72,1,184000,2,21,0,8,2,32,1,1,100,10,1000,1,11,116,0,0,180,75000,24,1,1,0,0,0,0,1,1,1
"178",2000,200001,5361348,NA,11,2000053613481,98,101,61,1,202000,2,5,0,13,2,53,1,1,100,34,3400,1,11,114,0,0,0,0,19,1,1,0,0,0,0,1,1,1
"179",2000,200001,5361358,NA,21,2000053613581,98,101,60,1,220000,2,21,1,3,2,44,1,1,100,17,1700,1,10,101,0,0,281,80000,17,1,1,0,0,0,0,1,1,0
"180",2000,200001,5361361,NA,18,2000053613611,98,101,60,1,325000,2,13,1,1,2,35,1,1,100,421,42100,1,11,114,0,0,234,0,19,1,1,0,0,0,0,1,1,1
"181",2000,200001,5361364,NA,23,2000053613641,98,101,60,1,166500,2,25,0,6,2,48,1,1,100,6,600,1,11,114,0,0,231,56500,19,1,1,0,0,0,0,1,1,1
"182",2000,200001,5361365,NA,25,2000053613651,98,101,60,1,443000,2,31,1,4,2,47,1,4,400,500,50000,1,11,116,0,0,180,97000,24,1,0,0,1,0,0,1,1,1
"183",2000,200001,5361371,NA,26,2000053613711,98,101,60,1,283000,2,49,2,0,2,36,1,1,100,37,3700,1,11,115,0,0,71,146500,20,1,1,0,0,0,0,1,1,1
"184",2000,200001,5361396,NA,13,2000053613961,98,101,60,1,282000,2,15,0,14,2,46,1,1,100,24,2400,1,6,62,0,0,0,0,13,1,1,0,0,0,0,0,0,0
"185",2000,200001,5361401,NA,21,2000053614011,98,101,60,1,273500,2,25,1,4,2,41,1,1,100,1,100,1,11,115,0,0,210,4500,20,1,1,0,0,0,0,1,1,1
"186",2000,200001,5361406,NA,11,2000053614061,98,101,48,1,48600,2,13,0,11,2,39,1,7,700,210,21030,1,0,2,0,0,423,14000,0,1,0,0,0,1,0,0,0,0
"187",2000,200001,5361407,NA,23,2000053614071,98,101,60,1,63000,1,18,0,8,2,41,3,1,100,29,2900,2,11,115,7,70,0,63000,20,0,1,0,0,0,1,1,1,1
"188",2000,200001,5361414,NA,23,2000053614141,98,101,60,1,260800,2,23,0,8,2,44,1,1,100,250,25000,1,11,116,0,0,180,110200,24,1,1,0,0,0,0,1,1,1
"189",2000,200001,5361416,NA,15,2000053614161,98,101,60,1,389000,2,21,2,2,2,39,1,1,100,36,3600,1,10,101,0,0,4,325000,17,1,1,0,0,0,0,1,1,0
"190",2000,200001,5361425,NA,18,2000053614251,98,101,72,1,51200,2,15,1,1,2,32,1,1,100,450,45000,1,11,116,0,0,165,1200,24,1,1,0,0,0,0,1,1,1
"191",2000,200001,5361439,NA,21,2000053614391,98,101,60,1,158000,2,23,1,0,2,31,1,1,100,47,4700,1,10,101,0,0,11,113000,17,1,1,0,0,0,0,1,1,0
"192",2000,200001,5361442,NA,15,2000053614421,98,101,60,1,410000,2,18,0,15,2,53,1,1,100,25,2500,1,11,116,0,0,240,75000,24,1,1,0,0,0,0,1,1,1
"193",2000,200001,5361461,NA,28,2000053614611,98,101,60,1,220000,2,23,1,2,2,37,1,1,100,36,3600,1,11,115,0,0,210,165000,20,1,1,0,0,0,0,1,1,1
"194",2000,200001,5361463,NA,18,2000053614631,98,101,60,1,92860,1,12,0,14,2,48,4,1,100,42,4200,1,11,114,0,0,23,91860,19,0,1,0,0,0,0,1,1,1
"195",2000,200001,5361473,NA,26,2000053614731,98,101,60,1,447100,2,20,0,9,2,46,1,1,100,39,3900,1,11,116,0,0,100,0,24,1,1,0,0,0,0,1,1,1
"196",2000,200001,5361482,NA,31,2000053614821,98,101,61,1,563020,2,39,0,16,2,64,1,1,100,25,2500,1,7,71,0,0,182,36000,14,1,1,0,0,0,0,0,0,0
"197",2000,200001,5361507,NA,21,2000053615071,98,101,60,1,341500,2,21,0,17,2,51,1,1,100,9,900,1,10,101,0,0,512,15000,17,1,1,0,0,0,0,1,1,0
"198",2000,200001,5361517,NA,31,2000053615171,98,101,72,1,101640,2,24,0,13,2,49,1,1,100,413,41300,1,10,101,0,0,35,0,17,1,1,0,0,0,0,1,1,0
"199",2000,200001,5361520,NA,18,2000053615201,98,101,60,1,143000,2,19,0,10,2,48,1,1,100,55,5500,1,11,115,0,0,220,113000,20,1,1,0,0,0,0,1,1,1
"200",2000,200001,5361524,NA,18,2000053615241,98,101,108,1,26250,1,25,0,15,2,54,4,2,200,37,3700,1,6,62,0,0,586,26000,13,0,0,1,0,0,0,0,0,0
"201",2000,200001,5361530,NA,31,2000053615301,98,101,108,1,146400,2,26,0,13,2,47,1,2,200,11,1100,1,11,114,0,0,220,78000,19,1,0,1,0,0,0,1,1,1
"202",2000,200001,5361563,NA,18,2000053615631,98,101,60,1,384500,2,15,0,14,2,52,1,1,100,11,1100,1,10,101,0,0,500,48000,17,1,1,0,0,0,0,1,1,0
"203",2000,200001,5361568,NA,18,2000053615681,98,101,60,1,175000,2,15,1,3,2,39,1,1,100,6,600,1,11,114,0,0,500,90000,19,1,1,0,0,0,0,1,1,1
"204",2000,200001,5361581,NA,23,2000053615811,98,101,76,1,140000,2,16,0,18,2,45,1,1,100,455,45500,1,11,114,0,0,180,0,19,1,1,0,0,0,0,1,1,1
"205",2000,200001,5361592,NA,34,2000053615921,98,101,72,1,65300,1,29,0,5,2,37,4,1,100,499,49900,1,7,71,0,0,280,63000,14,0,1,0,0,0,0,0,0,0
"206",2000,200001,5361606,NA,16,2000053616061,98,101,60,1,38100,2,7,2,0,2,32,1,1,100,515,51500,1,10,101,0,0,0,800,17,1,1,0,0,0,0,1,1,0
"207",2000,200001,5361612,NA,26,2000053616121,98,101,60,1,89150,1,21,1,3,2,52,6,1,100,36,3600,1,11,116,0,0,122,89150,24,0,1,0,0,0,0,1,1,1
"208",2000,200001,5361618,NA,18,2000053616181,98,101,48,1,22300,2,16,1,1,2,36,1,8,801,17,1700,1,6,62,0,0,0,0,13,1,0,0,0,1,0,0,0,0
"209",2000,200001,5361628,NA,16,2000053616281,98,101,61,1,67500,4,26,1,2,2,35,4,6,662,513,51300,1,6,62,0,0,451,23000,13,0,0,0,1,0,0,0,0,0
"210",2000,200001,5361635,NA,34,2000053616351,98,101,60,1,70000,1,26,0,7,2,46,4,1,100,19,1900,1,11,115,0,0,210,70000,20,0,1,0,0,0,0,1,1,1
"211",2000,200001,5361643,NA,21,2000053616431,98,101,60,1,707000,2,26,0,15,2,48,1,1,100,11,1100,1,11,114,0,0,243,187000,19,1,1,0,0,0,0,1,1,1
"212",2000,200001,5361650,NA,20,2000053616501,98,101,60,1,90000,1,26,2,0,2,45,1,1,100,6,600,1,11,114,0,0,43,0,19,1,1,0,0,0,0,1,1,1
"213",2000,200001,5361654,NA,26,2000053616541,98,101,60,1,242000,2,16,0,5,2,46,1,1,100,6,600,1,11,114,0,0,71,145000,19,1,1,0,0,0,0,1,1,1
"214",2000,200001,5361664,NA,23,2000053616641,98,101,74,1,344620,2,28,0,13,2,52,1,1,100,39,3900,1,11,115,0,0,210,335000,20,1,1,0,0,0,0,1,1,1
"215",2000,200001,5361677,NA,18,2000053616771,98,101,60,1,339000,2,18,1,3,2,37,1,1,100,6,600,1,11,114,0,0,281,10000,19,1,1,0,0,0,0,1,1,1
"216",2000,200001,5361692,NA,18,2000053616921,98,101,60,1,5e+05,2,20,0,13,2,48,1,1,100,34,3400,1,11,115,0,0,0,10000,20,1,1,0,0,0,0,1,1,1
"217",2000,200001,5361700,NA,23,2000053617001,98,101,60,1,138700,2,20,0,10,2,47,1,1,100,36,3600,1,11,114,0,0,476,54000,19,1,1,0,0,0,0,1,1,1
"218",2000,200001,5361708,NA,21,2000053617081,98,101,60,1,815000,2,16,1,0,2,30,1,1,100,54,5400,1,10,101,0,0,5,325000,17,1,1,0,0,0,0,1,1,0
"219",2000,200001,5361736,NA,21,2000053617361,98,101,60,1,193900,2,15,0,12,2,46,1,1,100,42,4200,1,8,81,0,0,0,0,15,1,1,0,0,0,0,0,1,0
"220",2000,200001,5361737,NA,31,2000053617371,98,101,61,1,348000,2,21,0,6,2,45,1,1,100,36,3600,1,11,114,0,0,0,0,19,1,1,0,0,0,0,1,1,1
"221",2000,200001,5361742,NA,23,2000053617421,98,101,60,1,222300,1,21,0,14,2,52,1,1,100,24,2400,1,11,114,0,0,243,142000,19,1,1,0,0,0,0,1,1,1
"222",2000,200001,5361744,NA,16,2000053617441,98,101,60,1,69300,1,21,0,5,2,29,1,8,801,11,1100,1,10,101,0,0,215,48300,17,1,0,0,0,1,0,1,1,0
"223",2000,200001,5361745,NA,34,2000053617451,98,101,60,1,240000,2,36,1,0,2,33,1,1,100,150,15000,1,11,115,0,0,210,120000,20,1,1,0,0,0,0,1,1,1
"224",2000,200001,5361748,NA,28,2000053617481,98,101,60,1,418170,2,33,0,16,2,52,1,1,100,29,2900,1,11,114,0,0,23,59920,19,1,1,0,0,0,0,1,1,1
"225",2000,200001,5361758,NA,36,2000053617581,98,101,84,1,130020,2,31,1,1,2,30,1,4,400,500,50000,1,10,101,0,0,215,45020,17,1,0,0,1,0,0,1,1,0
"226",2000,200001,5361767,NA,16,2000053617671,98,101,66,1,119200,3,8,0,16,2,46,4,1,100,11,1100,1,8,81,0,0,102,40900,15,0,1,0,0,0,0,0,1,0
"227",2000,200001,5361775,NA,16,2000053617751,98,101,72,1,33350,2,21,0,8,2,38,1,1,100,430,43000,1,11,114,0,0,964,9900,19,1,1,0,0,0,0,1,1,1
"228",2000,200001,5361787,NA,21,2000053617871,98,101,60,1,94100,1,15,0,13,2,38,4,1,100,421,42100,1,11,114,0,0,210,24100,19,0,1,0,0,0,0,1,1,1
"229",2000,200001,5361792,NA,21,2000053617921,98,101,60,1,90740,2,13,1,1,2,30,1,1,100,29,2900,1,11,114,0,0,82,60000,19,1,1,0,0,0,0,1,1,1
"230",2000,200001,5361793,NA,23,2000053617931,98,101,60,1,182000,2,26,0,14,2,51,1,1,100,39,3900,1,11,116,0,0,220,92000,24,1,1,0,0,0,0,1,1,1
"231",2000,200001,5361799,NA,16,2000053617991,98,101,60,1,453000,1,16,2,2,2,40,1,1,100,11,1100,1,11,116,0,0,71,111000,24,1,1,0,0,0,0,1,1,1
"232",2000,200001,5361801,NA,29,2000053618011,98,101,60,1,153500,2,31,0,16,2,35,1,1,100,34,3400,1,11,114,0,0,315,48500,19,1,1,0,0,0,0,1,1,1
"233",2000,200001,5361804,NA,21,2000053618041,98,101,60,1,395000,2,21,2,2,2,43,1,1,100,1,100,2,11,115,7,70,210,60000,20,1,1,0,0,0,1,1,1,1
"234",2000,200001,5361808,NA,28,2000053618081,98,101,60,1,435700,2,31,1,4,2,43,1,1,100,22,2200,1,11,116,0,0,182,80000,24,1,1,0,0,0,0,1,1,1
"235",2000,200001,5361812,NA,25,2000053618121,98,101,72,1,75100,1,21,0,7,2,46,3,1,100,24,2400,1,11,114,0,0,80,75100,19,0,1,0,0,0,0,1,1,1
"236",2000,200001,5361830,NA,29,2000053618301,98,101,73,1,52000,2,34,0,12,2,62,1,1,100,48,4800,1,7,71,0,0,0,0,14,1,1,0,0,0,0,0,0,0
"237",2000,200001,5361833,NA,31,2000053618331,98,101,60,1,215500,2,23,0,8,2,43,1,1,100,51,5100,1,10,101,0,0,41,70000,17,1,1,0,0,0,0,1,1,0
"238",2000,200001,5361849,NA,15,2000053618491,98,101,60,1,372000,2,13,0,11,2,50,1,1,100,13,1300,1,11,115,0,0,285,10000,20,1,1,0,0,0,0,1,1,1
"239",2000,200001,5361850,NA,29,2000053618501,98,101,48,1,230000,2,26,1,1,2,34,1,1,100,42,4200,1,11,115,0,0,306,1e+05,20,1,1,0,0,0,0,1,1,1
"240",2000,200001,5361853,NA,15,2000053618531,98,101,60,1,510000,2,12,0,13,2,44,1,1,100,6,600,1,10,101,0,0,0,20000,17,1,1,0,0,0,0,1,1,0
"241",2000,200001,5361859,NA,23,2000053618591,98,101,60,1,634300,2,20,0,17,2,53,1,1,100,434,43400,1,10,101,0,0,85,32000,17,1,1,0,0,0,0,1,1,0
"242",2000,200001,5361862,NA,23,2000053618621,98,101,60,1,270000,2,24,0,16,2,48,1,1,100,36,3600,1,10,101,0,0,23,163000,17,1,1,0,0,0,0,1,1,0
"243",2000,200001,5361872,NA,15,2000053618721,98,101,64,1,278860,2,15,0,18,2,26,1,1,100,465,46530,1,11,114,0,0,43,90300,19,1,1,0,0,0,0,1,1,1
"244",2000,200001,5361876,NA,18,2000053618761,98,101,36,1,72300,2,36,1,3,2,42,1,6,662,517,51700,1,6,62,0,0,0,0,13,1,0,0,1,0,0,0,0,0
"245",2000,200001,5361881,NA,15,2000053618811,98,101,60,1,437000,2,13,0,12,2,54,1,1,100,36,3600,1,11,114,0,0,182,60000,19,1,1,0,0,0,0,1,1,1
"246",2000,200001,5361888,NA,28,2000053618881,98,101,60,1,160400,2,30,1,2,2,43,1,1,100,11,1100,1,11,116,0,0,176,82400,24,1,1,0,0,0,0,1,1,1
"247",2000,200001,5361896,NA,24,2000053618961,98,101,60,1,110700,2,28,0,11,2,47,1,1,100,17,1700,1,11,114,0,0,12,16500,19,1,1,0,0,0,0,1,1,1
"248",2000,200001,5361902,NA,26,2000053619021,98,101,60,1,150210,2,24,1,2,2,36,1,1,100,36,3600,1,10,101,0,0,282,61000,17,1,1,0,0,0,0,1,1,0
"249",2000,200001,5361905,NA,23,2000053619051,98,101,61,1,187000,1,24,0,6,2,49,1,1,100,39,3900,1,10,101,0,0,6,57000,17,1,1,0,0,0,0,1,1,0
"250",2000,200001,5361933,NA,23,2000053619331,98,101,72,1,20004,2,31,1,0,2,23,1,1,100,465,46500,1,10,101,0,0,0,0,17,1,1,0,0,0,0,1,1,0
"251",2000,200001,5361938,NA,34,2000053619381,98,101,60,1,135000,2,34,1,4,2,40,1,2,200,11,1100,1,10,101,0,0,80,60000,17,1,0,1,0,0,0,1,1,0
"252",2000,200001,5361956,NA,18,2000053619561,98,101,60,1,225000,2,18,0,8,2,47,1,1,100,453,45300,1,10,101,0,0,500,55000,17,1,1,0,0,0,0,1,1,0
"253",2000,200001,5361966,NA,29,2000053619661,98,101,72,1,92000,1,18,2,0,2,36,1,1,100,12,1200,1,10,101,0,0,80,49000,17,1,1,0,0,0,0,1,1,0
"254",2000,200001,5362000,NA,26,2000053620001,98,101,36,1,170700,2,18,1,0,2,37,1,1,100,110,11000,1,10,101,0,0,2,120500,17,1,1,0,0,0,0,1,1,0
"255",2000,200001,5362001,NA,41,2000053620011,98,101,60,1,94300,1,42,1,2,2,45,1,1,100,34,3400,1,11,114,0,0,231,58000,19,1,1,0,0,0,0,1,1,1
"256",2000,200001,5362002,NA,15,2000053620021,98,101,60,1,60400,1,15,0,17,2,54,5,1,100,36,3600,1,11,114,0,0,220,57400,19,0,1,0,0,0,0,1,1,1
"257",2000,200001,5362008,NA,10,2000053620081,98,101,72,1,98000,1,12,0,17,2,49,3,1,100,11,1100,1,11,115,0,0,210,98000,20,0,1,0,0,0,0,1,1,1
"258",2000,200001,5362010,NA,21,2000053620101,98,101,62,1,93800,1,23,1,3,2,46,6,1,100,36,3600,1,11,114,0,0,122,67000,19,0,1,0,0,0,0,1,1,1
"259",2000,200001,5362028,NA,16,2000053620281,98,101,60,1,162000,2,16,0,12,2,49,1,1,100,36,3600,1,11,116,0,0,210,10000,24,1,1,0,0,0,0,1,1,1
"260",2000,200001,5362030,NA,31,2000053620301,98,101,97,1,18100,1,13,0,12,2,37,4,6,640,518,51800,1,6,62,0,0,452,11800,13,0,0,0,1,0,0,0,0,0
"261",2000,200001,5362035,NA,24,2000053620351,98,101,60,1,171400,2,16,1,0,2,34,1,1,100,42,4200,1,11,115,0,0,220,1e+05,20,1,1,0,0,0,0,1,1,1
"262",2000,200001,5362044,NA,19,2000053620441,98,101,61,1,127020,2,18,0,12,2,53,1,1,100,413,41300,1,7,71,0,0,196,60500,14,1,1,0,0,0,0,0,0,0
"263",2000,200001,5362049,NA,18,2000053620491,98,101,60,1,72134,1,20,1,0,2,40,1,1,100,11,1100,1,11,115,0,0,210,67130,20,1,1,0,0,0,0,1,1,1
"264",2000,200001,5362060,NA,28,2000053620601,98,101,36,1,41000,3,36,0,16,2,48,5,7,700,210,21030,1,6,62,0,0,401,20000,13,0,0,0,0,1,0,0,0,0
"265",2000,200001,5362066,NA,23,2000053620661,98,101,60,1,193500,2,29,0,9,2,46,1,1,100,453,45300,1,11,115,0,0,263,12500,20,1,1,0,0,0,0,1,1,1
"266",2000,200001,5362067,NA,26,2000053620671,98,101,60,1,123400,2,21,0,13,2,41,1,1,100,452,45200,1,11,114,0,0,476,6300,19,1,1,0,0,0,0,1,1,1
"267",2000,200001,5362073,NA,21,2000053620731,98,101,65,1,406900,2,24,0,18,2,54,1,1,100,24,2400,1,11,115,0,0,210,28000,20,1,1,0,0,0,0,1,1,1
"268",2000,200001,5362074,NA,18,2000053620741,98,101,60,1,122000,1,13,0,16,2,50,4,1,100,26,2600,1,11,115,0,0,210,122000,20,0,1,0,0,0,0,1,1,1
"269",2000,200001,5362081,NA,23,2000053620811,98,101,48,1,35000,2,37,0,5,2,29,1,8,845,6,600,1,7,71,0,0,254,4000,14,1,0,0,0,1,0,0,0,0
"270",2000,200001,5362095,NA,23,2000053620951,98,101,60,1,311000,1,31,2,0,2,37,1,1,100,11,1100,1,11,115,0,0,210,205000,20,1,1,0,0,0,0,1,1,1
"271",2000,200001,5362100,NA,18,2000053621001,98,101,60,1,88000,2,20,0,9,2,44,1,1,100,11,1100,1,11,114,0,0,231,43000,19,1,1,0,0,0,0,1,1,1
"272",2000,200001,5362122,NA,21,2000053621221,98,101,60,1,111870,1,21,2,1,2,31,1,1,100,36,3600,1,10,101,0,0,285,7670,17,1,1,0,0,0,0,1,1,0
"273",2000,200001,5362127,NA,31,2000053621271,98,101,48,1,25000,1,60,1,4,2,26,1,7,700,210,21030,1,3,30,0,0,422,0,10,1,0,0,0,1,0,0,0,0
"274",2000,200001,5362139,NA,31,2000053621391,98,101,72,1,118000,2,33,1,3,2,34,1,1,100,434,43400,1,7,71,0,0,570,8000,14,1,1,0,0,0,0,0,0,0
"275",2000,200001,5362143,NA,21,2000053621431,98,101,60,1,83000,1,21,0,5,2,48,6,1,100,6,600,1,11,115,0,0,210,83000,20,0,1,0,0,0,0,1,1,1
"276",2000,200001,5362173,NA,24,2000053621731,98,101,52,1,33600,2,26,1,0,2,32,3,8,826,210,21060,1,2,24,0,0,422,8000,8,0,0,0,0,1,0,0,0,0
"277",2000,200001,5362191,NA,23,2000053621911,98,101,60,1,389000,2,21,1,2,2,39,1,1,100,36,3600,1,10,101,0,0,215,55000,17,1,1,0,0,0,0,1,1,0
"278",2000,200001,5362209,NA,36,2000053622091,98,101,60,1,181000,2,34,1,0,2,37,1,1,100,11,1100,1,10,101,0,0,234,35000,17,1,1,0,0,0,0,1,1,0
"279",2000,200001,5362210,NA,31,2000053622101,98,101,60,1,185930,2,21,0,16,2,46,1,1,100,36,3600,1,10,101,0,0,220,17000,17,1,1,0,0,0,0,1,1,0
"280",2000,200001,5362214,NA,20,2000053622141,98,101,120,1,26100,1,41,0,8,2,43,2,2,200,210,21070,2,10,101,7,70,476,14100,17,0,0,1,0,0,1,1,1,0
"281",2000,200001,5362222,NA,18,2000053622221,98,101,72,1,80360,1,23,1,1,2,36,1,1,100,32,3200,1,10,101,0,0,100,47160,17,1,1,0,0,0,0,1,1,0
"282",2000,200001,5362227,NA,16,2000053622271,98,101,60,1,517000,2,23,0,9,2,44,1,1,100,11,1100,1,10,101,0,0,0,10000,17,1,1,0,0,0,0,1,1,0
"283",2000,200001,5362244,NA,18,2000053622441,98,101,60,1,75900,2,13,0,15,2,51,1,1,100,42,4200,1,11,114,0,0,403,27900,19,1,1,0,0,0,0,1,1,1
"284",2000,200001,5362246,NA,18,2000053622461,98,101,60,1,327300,1,15,0,10,2,50,1,1,100,37,3700,1,11,114,0,0,201,2300,19,1,1,0,0,0,0,1,1,1
"285",2000,200001,5362252,NA,36,2000053622521,98,101,60,1,347940,2,34,0,16,2,54,1,1,100,11,1100,1,10,101,0,0,234,19120,17,1,1,0,0,0,0,1,1,0
"286",2000,200001,5362272,NA,41,2000053622721,98,101,60,1,114560,1,51,0,10,2,48,1,1,100,6,600,1,10,101,0,0,281,27930,17,1,1,0,0,0,0,1,1,0
"287",2000,200001,5362282,NA,24,2000053622821,98,101,60,1,369800,2,24,1,4,2,43,1,1,100,51,5100,1,11,114,0,0,443,0,19,1,1,0,0,0,0,1,1,1
"288",2000,200001,5362284,NA,23,2000053622841,98,101,61,1,507700,2,18,0,7,2,50,1,1,100,17,1700,1,10,101,0,0,0,0,17,1,1,0,0,0,0,1,1,0
"289",2000,200001,5362291,NA,18,2000053622911,98,101,60,1,326600,2,18,2,2,2,33,1,1,100,41,4100,1,11,114,0,0,80,0,19,1,1,0,0,0,0,1,1,1
"290",2000,200001,5362308,NA,21,2000053623081,98,101,61,1,107400,2,15,0,16,2,60,1,1,100,55,5500,1,10,101,0,0,234,10800,17,1,1,0,0,0,0,1,1,0
"291",2000,200001,5362309,NA,21,2000053623091,98,101,60,1,253000,2,18,0,12,2,45,1,1,100,25,2500,1,11,115,0,0,210,20000,20,1,1,0,0,0,0,1,1,1
"292",2000,200001,5362318,NA,13,2000053623181,98,101,60,1,15210,1,13,0,9,2,53,2,1,100,453,45300,1,10,101,0,0,232,15210,17,0,1,0,0,0,0,1,1,0
"293",2000,200001,5362320,NA,18,2000053623201,98,101,60,1,97000,2,18,0,6,2,42,1,1,100,11,1100,1,10,101,0,0,0,20000,17,1,1,0,0,0,0,1,1,0
"294",2000,200001,5362326,NA,21,2000053623261,98,101,60,1,28600,1,18,3,0,2,42,1,1,100,11,1100,1,10,101,0,0,0,0,17,1,1,0,0,0,0,1,1,0
"295",2000,200001,5362335,NA,26,2000053623351,98,101,60,1,205000,2,21,1,3,2,44,1,1,100,34,3400,1,10,101,0,0,283,1e+05,17,1,1,0,0,0,0,1,1,0
"296",2000,200001,5362340,NA,28,2000053623401,98,101,60,1,210300,1,36,0,6,2,37,1,1,100,39,3900,1,10,101,0,0,283,140500,17,1,1,0,0,0,0,1,1,0
